filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,Fc_glycan_rmsd_after_reset,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_737.pdb,62.5,0.725721672089,0.292,0.239,-48.330,-323.094497857,11.5703522955,-14,-65.237,-200.091,-467.5,685.212,-2743.294,509.803266555,12.446067499,7.19797263905,-41.351124008,0.0,27.833,-111.099,-312.966,11.6330433582,-4.76151443826,38.14,-2006.59871129,-5.889,1537.159,60.0,-32.392,448,-48.013,559.603,-2908.36131919,290.395,60.812,0,11.1023831156,-61.735
50_sugar_small_moves_175.pdb,100.0,2.09037919954,0.296,0.239,-48.330,-88.482437368,-0.666547961307,-10,-64.969,-200.091,-479.74,680.964,-2740.108,640.614623523,10.534201054,6.53991680581,-39.9864664806,0.0,31.371,-111.099,-310.626,5.95814826514,-6.67338088325,45.36,-1875.78735432,-5.889,1536.575,58.0,-32.392,452,-48.615,552.367,-2673.7492587,281.493,60.812,0,5.72279166455,-61.735
50_sugar_small_moves_81.pdb,75.0,2.77720716699,0.298,3.261,-48.330,-22.8041694828,47.1897772959,-5,-66.492,-201.091,-431.88,686.752,-2764.661,104.284570845,12.3441499102,8.84013039293,-39.2996385131,0.0,37.170,-111.099,-314.182,9.54587750881,-4.86343202706,69.07,-2412.117407,-5.889,1564.458,48.0,-32.392,457,-50.311,554.096,-2608.07099082,317.454,60.812,1,8.64371249778,-61.735
50_sugar_small_moves_300.pdb,75.0,1.61400201665,0.298,0.239,-48.330,33.4235904101,-9.85023446577,-13,-65.752,-200.091,-488.92,681.840,-2740.303,677.900433642,7.97856552899,4.98350272007,-40.4628436635,0.0,26.559,-111.099,-312.073,6.68895644314,-9.22901640825,42.27,-1838.5015442,-5.889,1533.446,64.0,-32.392,449,-48.220,555.176,-2551.84323093,278.593,60.812,0,6.17635953316,-61.735
50_sugar_small_moves_804.pdb,75.0,53.7027262304,0.298,0.239,-48.330,-70.4874256763,200.683764018,-16,-64.111,-200.091,-278.39,689.207,-2768.228,576.19785635,84.1309650382,8.85728735146,11.6258805503,0.0,44.332,-111.099,-309.935,7.79808385864,66.923383101,43.3,-1940.2041215,-5.889,1576.330,66.0,-32.392,446,-48.095,567.189,-2655.75424701,433.111,60.812,0,8.79646138127,-61.735
50_sugar_small_moves_827.pdb,75.0,1.72692259834,0.298,0.239,-48.330,-60.8170682543,7.61454594841,-12,-65.292,-200.091,-471.46,684.610,-2739.624,773.615980852,12.4883481379,6.12344475152,-40.3499230818,0.0,28.586,-111.099,-311.788,6.10525051244,-4.71923379932,46.39,-1742.78599699,-5.889,1535.774,58.0,-32.392,450,-48.284,557.383,-2646.08388959,285.365,60.812,0,6.1644266994,-61.735
50_sugar_small_moves_160.pdb,87.5,2.0036983132,0.298,0.331,-48.330,-19.1484261026,-14.4457545346,-11,-65.914,-200.091,-493.52,681.758,-2739.158,820.666543556,10.4428161692,4.98138645441,-40.0731473669,0.0,23.387,-111.099,-311.659,5.507801171,-6.76476576806,42.27,-1695.73543429,-5.889,1532.797,86.0,-32.392,451,-48.860,552.357,-2604.41524744,279.870,60.812,0,5.86559381711,-61.735
50_sugar_small_moves_817.pdb,87.5,1.87101766711,0.298,0.239,-48.330,10.0619239791,-4.62981397235,-10,-66.247,-200.091,-483.7,682.740,-2741.695,748.909317157,12.0319883403,6.69615956799,-40.205828013,0.0,28.473,-111.099,-311.430,8.91546391795,-5.17559359696,40.21,-1767.49266069,-5.889,1535.959,58.0,-32.392,452,-48.211,550.901,-2575.20489736,283.996,60.812,0,8.23271008722,-61.735
50_sugar_small_moves_117.pdb,100.0,2.45850458838,0.296,0.239,-48.330,-90.1822639472,-9.69590822089,-10,-65.527,-200.091,-488.77,681.492,-2745.140,713.189168218,10.7617366745,5.1247969442,-39.6183410918,0.0,27.569,-111.099,-311.908,4.13184146079,-6.44584526271,47.42,-1803.21280963,-5.889,1537.263,78.0,-32.392,452,-48.768,552.032,-2675.44908528,282.409,60.812,0,3.5429354122,-61.735
50_sugar_small_moves_495.pdb,62.5,3.08457549751,0.296,0.331,-48.330,41.5789632563,22.5570147446,-10,-65.660,-200.091,-456.51,682.095,-2746.914,936.978713511,12.1672157727,6.24737219353,-38.9922701826,0.0,31.148,-111.099,-311.816,7.91794635462,-5.04036616454,40.21,-1579.42326433,-5.889,1541.466,68.0,-32.392,452,-48.404,558.479,-2543.68785808,301.190,60.812,0,8.27854372079,-61.735
50_sugar_small_moves_152.pdb,87.5,8.45692952304,0.296,3.261,-48.330,-233.130648291,44.521497059,-8,-65.264,-200.091,-434.55,683.991,-2753.494,339.694246803,24.7339496471,6.89421466581,-33.6199161571,0.0,31.918,-111.099,-312.421,9.89209806287,7.52636770986,40.21,-2176.70773104,-5.889,1557.220,74.0,-32.392,454,-48.364,556.757,-2818.39746963,310.275,60.812,0,9.91391817763,-61.735
50_sugar_small_moves_384.pdb,75.0,11.4597407695,0.298,0.239,-48.330,-176.641337235,33.6926158593,-10,-66.415,-200.091,-445.38,682.071,-2745.071,766.837463346,23.6392246635,6.3323712239,-30.6171049106,0.0,41.470,-111.099,-311.377,9.8912727991,6.43164272627,37.11,-1749.5645145,-5.889,1545.347,68.0,-32.392,452,-48.290,553.533,-2761.90815857,301.541,60.812,0,8.97975637508,-61.735
50_sugar_small_moves_245.pdb,62.5,2.98464209457,0.298,0.425,-48.330,101.368699685,23.7179141654,-12,-66.700,-200.091,-455.35,682.283,-2739.133,886.925936269,10.2464510563,8.34077403835,-39.0922035856,0.0,43.241,-111.099,-309.411,8.53912044242,-6.96113088094,48.45,-1629.47604158,-5.889,1536.274,52.0,-32.392,450,-47.118,557.966,-2483.89812165,285.245,60.812,0,7.93635027857,-61.735
50_sugar_small_moves_166.pdb,100.0,4.95374967243,0.298,3.261,-48.330,-205.595860833,25.0041624413,-12,-67.095,-200.091,-454.07,686.751,-2742.274,124.072516614,10.8691754103,8.37369442627,-37.1230960077,0.0,27.197,-111.099,-310.803,3.02941085031,-6.33840652697,53.61,-2392.32946123,-5.889,1539.586,60.0,-32.392,450,-47.192,551.991,-2790.86268217,302.938,60.812,0,3.35479743702,-61.735
50_sugar_small_moves_680.pdb,62.5,9.75555034953,0.298,0.239,-48.330,-385.615511668,57.8543836787,-14,-65.437,-200.091,-421.22,682.741,-2734.588,616.933693708,24.9034697122,9.1567784267,-32.3212953306,0.0,45.487,-111.099,-309.363,13.4125800809,7.69588777496,32.99,-1899.46828414,-5.889,1535.845,64.0,-32.392,448,-46.806,556.528,-2970.882333,312.564,60.812,0,13.4719653511,-61.735
50_sugar_small_moves_215.pdb,87.5,1.92308224351,0.298,0.239,-48.330,-11.9653412761,-1.12758562179,-8,-65.874,-200.091,-480.2,681.793,-2744.634,694.051020165,10.2032325104,5.23262318688,-40.1537634366,0.0,29.943,-111.099,-312.564,4.26541132074,-7.00434942682,55.67,-1822.35095768,-5.889,1539.163,62.0,-32.392,454,-48.716,552.150,-2597.23216261,286.726,60.812,0,5.69584572767,-61.735
50_sugar_small_moves_898.pdb,87.5,14.9335838842,0.160,0.239,-48.330,-195.010182938,29.4676566305,-14,-61.646,-200.091,-449.6,682.832,-2742.698,764.94611597,22.2639928897,6.15663111345,-27.143261796,0.0,31.473,-111.099,-309.061,8.06883593245,5.0564109525,37.11,-1751.45586188,-5.889,1541.876,70.0,-32.392,448,-48.357,551.754,-2780.27700427,302.547,60.812,0,9.73271503461,-61.735
50_sugar_small_moves_904.pdb,75.0,2.44143500854,0.298,0.239,-48.330,-93.7888588556,2.52633709902,-9,-66.439,-200.091,-476.54,682.251,-2739.742,692.377691563,8.72905860921,5.1299639511,-39.6354106716,0.0,30.450,-111.099,-311.461,5.63736365397,-8.47852332803,40.21,-1824.02428628,-5.889,1536.408,78.0,-32.392,453,-48.401,557.199,-2679.05568019,281.376,60.812,0,5.49176895933,-61.735
50_sugar_small_moves_302.pdb,75.0,1.73861021836,0.298,0.239,-48.330,-4.72855460769,-2.51459361669,-11,-66.089,-200.091,-481.59,682.804,-2742.581,892.936912269,10.0752763105,4.82451775316,-40.3382354618,0.0,29.932,-111.099,-311.778,5.298302657,-7.13230562674,44.33,-1623.46506558,-5.889,1536.821,70.0,-32.392,451,-48.557,552.503,-2589.99537594,283.546,60.812,0,5.21564231949,-61.735
50_sugar_small_moves_933.pdb,87.5,2.44331010495,0.296,0.331,-48.330,13.7703142465,-4.49726841904,-8,-66.029,-200.091,-483.57,682.541,-2740.406,861.075825932,10.8850281759,5.22411304423,-39.6335355752,0.0,28.289,-111.099,-311.243,5.00870667309,-6.32255376137,44.33,-1655.32615191,-5.889,1534.886,74.0,-32.392,454,-48.950,552.380,-2571.49650709,283.061,60.812,0,5.36719568143,-61.735
50_sugar_small_moves_926.pdb,75.0,1.5552626312,0.296,3.261,-48.330,12.1083186485,43.0048008979,-14,-65.372,-200.091,-436.07,683.546,-2741.026,572.87288777,11.5564140102,5.58997121683,-40.5215830489,0.0,36.141,-111.099,-311.891,7.94797930429,-5.65116792701,44.33,-1943.52909008,-5.889,1537.696,64.0,-32.392,448,-47.825,552.407,-2573.15850269,315.424,60.812,0,7.78519377438,-61.735
50_sugar_small_moves_963.pdb,87.5,1.31035563127,0.298,0.239,-48.330,31.6618938482,-4.94598940524,-11,-65.741,-200.091,-484.02,682.940,-2741.683,581.808802885,8.5668480912,6.33035142747,-40.7664900489,0.0,29.325,-111.099,-310.672,7.16360671105,-8.64073384603,44.33,-1934.59317496,-5.889,1534.334,62.0,-32.392,451,-48.481,554.306,-2553.60492749,279.840,60.812,0,6.76159985186,-61.735
50_sugar_small_moves_11.pdb,87.5,1.8394640272,0.298,0.239,-48.330,-50.9773983807,-2.54543494804,-13,-65.667,-200.091,-481.62,681.378,-2744.339,706.124292602,10.7771077802,7.63718930698,-40.2373816529,0.0,28.836,-111.099,-310.870,8.35961165732,-6.43047415705,43.3,-1810.27768524,-5.889,1539.198,68.0,-32.392,449,-48.110,554.223,-2636.24421972,281.920,60.812,0,8.33476483626,-61.735
50_sugar_small_moves_326.pdb,62.5,5.91256864527,0.298,0.239,-48.330,-163.665613219,30.1554399893,-13,-64.753,-200.091,-448.92,683.937,-2744.475,692.215926691,16.728375387,6.72361658334,-36.1642770349,0.0,33.651,-111.099,-311.019,13.6722686809,-0.479206550221,31.96,-1824.18605115,-5.889,1540.744,62.0,-32.392,449,-48.576,556.546,-2748.93243456,303.217,60.812,0,14.0410791364,-61.735
50_sugar_small_moves_329.pdb,87.5,2.12056541622,0.298,0.239,-48.330,-108.22803757,-7.35680560194,-10,-66.018,-200.091,-486.43,682.082,-2745.827,481.229589313,8.93857362466,5.56471174987,-39.9562802639,0.0,30.372,-111.099,-312.343,4.68938966674,-8.26900831258,53.61,-2035.17238853,-5.889,1538.573,66.0,-32.392,452,-48.500,551.326,-2693.49485891,282.094,60.812,0,4.39651054064,-61.735
50_sugar_small_moves_217.pdb,75.0,2.3868201268,0.294,0.239,-48.330,-76.4415272138,2.53554017742,-9,-64.874,-200.091,-476.54,683.332,-2746.562,482.53596438,10.3240533579,6.09889495609,-39.6900255533,0.0,30.003,-111.099,-312.577,3.60944229389,-6.88352857929,55.67,-2033.86601347,-5.889,1542.467,66.0,-32.392,453,-48.404,552.309,-2661.70834855,285.961,60.812,0,3.1945977769,-61.735
50_sugar_small_moves_935.pdb,62.5,5.63052090119,0.298,0.239,-48.330,-388.341824557,22.6471626176,-11,-66.325,-200.091,-456.42,681.244,-2745.547,397.390317289,16.2079225198,7.01507880388,-36.4463247789,0.0,41.901,-111.099,-312.226,10.1364366938,-0.999659417474,39.18,-2119.01166056,-5.889,1549.864,76.0,-32.392,451,-48.099,551.294,-2973.60864589,289.657,60.812,0,11.385882718,-61.735
50_sugar_small_moves_851.pdb,75.0,1.43685690309,0.296,0.239,-48.330,-40.9660113799,-11.3876620115,-9,-66.042,-200.091,-490.46,681.485,-2741.710,607.805606206,9.41905908369,5.63081627302,-40.639988777,0.0,22.934,-111.099,-312.009,5.03776461186,-7.78852285355,50.52,-1908.59637164,-5.889,1535.587,70.0,-32.392,453,-48.686,556.464,-2626.23283272,279.706,60.812,0,6.03055749333,-61.735
50_sugar_small_moves_721.pdb,75.0,12.769987668,0.296,0.239,-48.330,-53.7388117811,20.4785163962,-13,-64.982,-200.091,-458.59,681.549,-2740.204,661.717143527,21.7737022365,8.72339011889,-29.3068580121,0.0,35.981,-111.099,-312.043,8.13935795515,4.56612029924,46.39,-1854.68483432,-5.889,1539.660,74.0,-32.392,449,-47.924,556.167,-2639.00563312,291.392,60.812,0,8.26226240365,-61.735
50_sugar_small_moves_725.pdb,75.0,1.76659019509,0.298,0.239,-48.330,-4.56384982543,-4.37498734018,-8,-66.074,-200.091,-483.45,681.781,-2740.212,880.097928982,9.50708843961,5.26619710858,-40.310255485,0.0,28.222,-111.099,-311.655,5.44446183144,-7.70049349763,43.3,-1636.30404886,-5.889,1534.410,72.0,-32.392,454,-48.902,556.338,-2589.83067116,280.831,60.812,0,5.95945483986,-61.735
50_sugar_small_moves_774.pdb,75.0,1.47301211382,0.294,0.239,-48.330,-55.0522069499,68.176700538,-14,-64.977,-200.091,-410.89,682.356,-2742.464,937.092167669,13.0799779243,5.51141892513,-40.6038335663,0.0,37.655,-111.099,-313.852,11.5763474552,-4.12760401292,38.14,-1579.30981018,-5.889,1543.764,70.0,-32.392,448,-48.130,561.567,-2640.31902829,331.379,60.812,0,10.4962189646,-61.735
50_sugar_small_moves_498.pdb,62.5,11.7112664356,0.292,0.239,-48.330,-49.0448069356,50.5636248843,-16,-63.864,-200.091,-428.51,682.884,-2743.649,886.743785951,25.8466902857,7.72013032915,-30.3655792446,0.0,40.876,-111.099,-312.269,11.5278086284,8.63910834846,40.21,-1629.65819189,-5.889,1542.606,80.0,-32.392,446,-47.606,557.467,-2634.31162827,313.241,60.812,0,10.6316623215,-61.735
50_sugar_small_moves_42.pdb,87.5,3.72729082662,0.298,0.234,-48.330,-71.4279176756,9.94157252911,-10,-65.563,-200.091,-469.13,682.290,-2742.726,798.272270465,18.4973959486,6.82043511054,-38.3495548535,0.0,25.390,-111.099,-312.119,8.97187463627,1.28981401139,38.14,-1718.12970738,-5.889,1538.701,74.0,-32.392,452,-48.743,561.329,-2656.69473901,290.504,60.812,0,8.49885619222,-61.735
50_sugar_small_moves_835.pdb,75.0,2.51729264434,0.294,0.239,-48.330,-38.982642489,-4.56284415697,-10,-63.973,-200.091,-483.63,679.106,-2738.321,837.986043014,11.5026541312,5.26647823098,-39.5595530358,0.0,25.958,-111.099,-311.780,5.21997950449,-5.70492780604,42.27,-1678.41593483,-5.889,1536.087,62.0,-32.392,452,-48.744,554.023,-2624.24946383,282.201,60.812,0,5.78132832642,-61.735
50_sugar_small_moves_140.pdb,75.0,3.44074765085,0.294,0.311,-48.330,40.5364664585,50.3829327077,-12,-62.756,-200.091,-428.69,686.529,-2746.991,615.212519813,13.584232335,8.45579063026,-38.6360980293,0.0,45.229,-111.099,-311.503,12.145992367,-3.62334960227,45.36,-1901.18945803,-5.889,1546.546,62.0,-32.392,450,-48.366,558.484,-2544.73035488,302.258,60.812,0,9.74583037611,-61.735
50_sugar_small_moves_317.pdb,62.5,2.62514612193,0.298,0.239,-48.330,-192.076571475,-0.112825275687,-12,-65.303,-200.091,-479.18,683.972,-2742.017,648.99273141,13.620492852,6.64856175927,-39.4516995582,0.0,22.311,-111.099,-312.368,8.89616566009,-3.58708908523,39.18,-1867.40924644,-5.889,1539.041,74.0,-32.392,450,-48.243,555.551,-2777.34339281,286.059,60.812,0,9.17266110106,-61.735
50_sugar_small_moves_162.pdb,87.5,3.45523892914,0.298,0.239,-48.330,-56.7568894228,1.49476198317,-10,-65.672,-200.091,-477.58,681.032,-2739.345,661.90365329,12.6304904872,5.15114542684,-38.621606751,0.0,29.229,-111.099,-311.807,6.47084016297,-4.57709145004,44.33,-1854.49832456,-5.889,1537.129,60.0,-32.392,452,-48.549,557.618,-2642.02371076,280.975,60.812,0,6.43122329964,-61.735
50_sugar_small_moves_842.pdb,87.5,1.38506280697,0.298,4.140,-48.330,-37.3533116976,27.4090480529,-9,-66.277,-200.091,-451.66,683.903,-2749.978,367.438822836,10.1764934677,6.30476584402,-40.6917828732,0.0,30.340,-111.099,-311.661,6.40781667918,-7.03108846951,45.36,-2148.96315501,-5.889,1546.378,76.0,-32.392,453,-48.365,555.055,-2622.62013303,303.230,60.812,0,7.40148519251,-61.735
50_sugar_small_moves_5.pdb,87.5,1.75557046981,0.296,0.239,-48.330,-170.858037497,-2.30406836854,-9,-65.691,-200.091,-481.38,681.013,-2743.125,551.297996343,9.12544106336,5.45446828142,-40.3212752103,0.0,32.166,-111.099,-311.859,6.79964542541,-8.08214087388,45.36,-1965.1039815,-5.889,1539.462,68.0,-32.392,453,-48.476,552.410,-2756.12485883,280.913,60.812,0,6.79565135374,-61.735
50_sugar_small_moves_750.pdb,75.0,2.79391926993,0.298,0.239,-48.330,-44.9572458274,-0.537785680484,-9,-65.493,-200.091,-479.61,682.643,-2738.547,801.068349983,12.1926923974,5.49364055872,-39.2829264102,0.0,26.152,-111.099,-311.560,5.45232647837,-5.01488953985,41.24,-1715.33362786,-5.889,1535.046,86.0,-32.392,453,-48.798,557.442,-2630.22406716,281.692,60.812,0,4.93629878392,-61.735
50_sugar_small_moves_922.pdb,87.5,2.78379124604,0.298,0.392,-48.330,-323.075679329,8.63965654489,-12,-65.344,-200.091,-470.43,683.031,-2741.134,570.114166055,13.6969289869,4.75871815408,-39.2930544341,0.0,33.581,-111.099,-312.481,10.7549792719,-3.5106529503,37.11,-1946.28781179,-5.889,1539.991,68.0,-32.392,450,-48.289,552.401,-2908.34250067,285.846,60.812,0,10.4516883435,-61.735
50_sugar_small_moves_569.pdb,75.0,2.9239239769,0.296,0.239,-48.330,-7.41805268591,47.7987613196,-14,-64.790,-200.091,-431.27,682.182,-2750.191,682.57174145,13.7107053378,8.65797859999,-39.1529217032,0.0,37.742,-111.099,-311.845,6.86046491584,-3.49687659939,45.36,-1833.83023639,-5.889,1549.198,60.0,-32.392,448,-47.783,566.076,-2592.68487402,306.328,60.812,0,7.47926342027,-61.735
50_sugar_small_moves_112.pdb,62.5,2.03388580413,0.294,0.239,-48.330,93.0366452192,38.3898556497,-14,-64.962,-200.091,-440.68,684.351,-2746.687,856.741211529,15.3108696951,6.88734800352,-40.042959876,0.0,42.197,-111.099,-312.238,9.47747369333,-1.8967122421,42.27,-1659.66076632,-5.889,1544.294,58.0,-32.392,448,-48.266,555.759,-2492.23017612,303.061,60.812,0,9.75105236132,-61.735
50_sugar_small_moves_902.pdb,62.5,2.86953339556,0.296,0.239,-48.330,57.8913456798,36.208667461,-11,-65.560,-200.091,-442.86,683.024,-2741.776,729.171194721,8.20199420886,7.22617410066,-39.2073122846,0.0,37.461,-111.099,-309.933,7.57372125111,-9.00558772838,44.33,-1787.23078312,-5.889,1535.557,78.0,-32.392,451,-47.389,567.829,-2527.37547566,296.114,60.812,0,7.2552775093,-61.735
50_sugar_small_moves_487.pdb,75.0,2.13652146726,0.292,0.331,-48.330,-58.4294811086,11.9602330092,-13,-65.202,-200.091,-467.11,683.555,-2747.722,307.484761719,10.7985862812,6.72297065108,-39.9403242129,0.0,34.243,-111.099,-313.761,6.09597583433,-6.40899565605,52.58,-2208.91721613,-5.889,1545.837,48.0,-32.392,449,-48.075,551.794,-2643.69630245,290.321,60.812,0,7.12655818201,-61.735
50_sugar_small_moves_947.pdb,62.5,1.5895319409,0.298,0.239,-48.330,31.6812941525,21.4459787152,-14,-65.479,-200.091,-457.63,682.807,-2742.545,704.691423829,11.8876605382,6.78448509191,-40.4873137392,0.0,40.051,-111.099,-311.747,11.3728398836,-5.31992139903,37.11,-1811.71055402,-5.889,1542.159,74.0,-32.392,448,-48.103,551.571,-2553.58552718,291.847,60.812,0,11.3929111472,-61.735
50_sugar_small_moves_984.pdb,75.0,2.6571253644,0.290,0.833,-48.330,-423.734821224,24.007533771,-8,-64.958,-200.765,-455.06,682.249,-2747.263,244.181553394,13.9694739106,5.42430324613,-39.4197203157,0.0,31.417,-111.099,-312.267,11.3671074295,-3.23810802667,36.08,-2272.22042445,-5.889,1552.644,66.0,-32.392,454,-47.842,557.603,-3009.00164256,291.629,60.812,0,11.959579532,-61.735
50_sugar_small_moves_714.pdb,75.0,2.26991165335,0.294,0.239,-48.330,-88.2311099557,-1.95681879505,-10,-64.125,-200.091,-481.03,681.153,-2743.264,580.936339942,11.2467424911,5.94981940006,-39.8069340268,0.0,24.057,-111.099,-312.218,5.43466890928,-5.96083944614,44.33,-1935.4656379,-5.889,1538.128,82.0,-32.392,452,-48.582,556.501,-2673.49793129,285.514,60.812,0,5.65346368234,-61.735
50_sugar_small_moves_622.pdb,75.0,5.70275100595,0.298,0.239,-48.330,-125.073521118,30.9419943231,-12,-64.921,-200.091,-448.13,682.204,-2746.547,678.541303029,24.4636288595,6.64113511078,-36.3740946742,0.0,39.422,-111.099,-311.215,8.21650129401,7.25604692222,40.21,-1837.86067482,-5.889,1545.709,84.0,-32.392,450,-48.125,554.886,-2710.34034245,298.645,60.812,0,8.17643917716,-61.735
50_sugar_small_moves_403.pdb,87.5,3.10254665491,0.296,0.336,-48.330,54.2838509571,-10.1568127469,-9,-65.868,-200.091,-489.23,680.120,-2740.285,600.957601325,11.1369016648,5.90289710609,-38.9742990252,0.0,26.589,-111.099,-312.119,6.76303639488,-6.07068027245,43.3,-1915.44437652,-5.889,1534.501,74.0,-32.392,453,-48.485,553.221,-2530.98297038,281.190,60.812,0,6.4633034998,-61.735
50_sugar_small_moves_919.pdb,87.5,20.8341383785,0.298,0.239,-48.330,-321.239406788,45.2539976779,-8,-66.218,-200.091,-433.82,681.568,-2754.152,626.770702924,34.2556005582,6.61404604738,-21.2427073016,0.0,37.097,-111.099,-312.792,10.4038486025,17.0480186209,35.05,-1889.63127492,-5.889,1564.159,58.0,-32.392,454,-49.100,554.208,-2906.50622812,309.598,60.812,0,9.39344934033,-61.735
50_sugar_small_moves_226.pdb,62.5,2.72870623182,0.294,0.239,-48.330,-53.7688159302,12.017566549,-9,-65.652,-200.091,-467.05,684.581,-2744.913,617.319333903,13.891822121,7.72122332565,-39.3481394483,0.0,32.278,-111.099,-313.457,13.2349356293,-3.31575981626,31.96,-1899.08264394,-5.889,1543.000,70.0,-32.392,453,-48.736,554.566,-2639.03563727,289.470,60.812,0,12.5492582714,-61.735
50_sugar_small_moves_413.pdb,62.5,1.19646051347,0.298,0.239,-48.330,44.3894010161,0.27841829317,-11,-65.595,-200.091,-478.79,682.403,-2736.261,984.006974786,11.1861060955,7.41370186693,-40.8803851667,0.0,27.458,-111.099,-311.885,11.6323805776,-6.02147584175,39.18,-1532.39500306,-5.889,1533.101,58.0,-32.392,451,-48.082,555.877,-2540.87742032,282.378,60.812,0,11.5506461669,-61.735
50_sugar_small_moves_405.pdb,75.0,7.6244814971,0.298,0.239,-48.330,-276.617062494,48.77278384,-10,-65.294,-200.091,-430.3,681.907,-2746.901,532.51596527,19.366239675,6.60336323581,-34.452364183,0.0,38.155,-111.099,-310.700,10.5618424326,2.15865773781,39.18,-1983.88601257,-5.889,1546.005,74.0,-32.392,452,-48.307,552.216,-2861.88388383,320.809,60.812,0,9.34908804222,-61.735
50_sugar_small_moves_873.pdb,87.5,2.3374061106,0.298,0.392,-48.330,3.21886807592,-12.2632522791,-10,-66.551,-200.091,-491.33,681.351,-2744.128,692.213165192,11.9296005317,4.42239470931,-39.7394395695,0.0,23.543,-111.099,-311.940,4.10711118379,-5.27798140557,53.61,-1824.18881265,-5.889,1539.049,78.0,-32.392,452,-48.276,550.398,-2582.04795326,283.254,60.812,0,3.61347533368,-61.735
50_sugar_small_moves_888.pdb,87.5,2.80916325267,0.298,0.239,-48.330,-197.559286732,3.57190296793,-12,-65.742,-200.091,-475.5,682.031,-2738.654,733.230528037,13.3939323286,5.29780423429,-39.2676824275,0.0,31.099,-111.099,-311.246,7.64675049392,-3.81364960861,40.21,-1783.17144981,-5.889,1538.424,82.0,-32.392,450,-48.074,553.400,-2782.82610807,281.449,60.812,0,6.08787914318,-61.735
50_sugar_small_moves_927.pdb,75.0,1.92041180587,0.294,0.239,-48.330,7.00425451289,-6.52887253539,-9,-65.568,-200.091,-485.6,683.063,-2746.366,575.621905454,10.4703062417,7.55314639117,-40.1564338743,0.0,25.306,-111.099,-313.066,7.32223531193,-6.73727569554,43.3,-1940.78007239,-5.889,1544.990,54.0,-32.392,453,-48.502,554.280,-2578.26256682,278.455,60.812,0,8.04964109981,-61.735
50_sugar_small_moves_368.pdb,87.5,1.55559251068,0.298,0.239,-48.330,26.5771369327,-0.196686942062,-9,-66.140,-200.091,-479.27,682.599,-2744.704,714.068573693,10.48699877,4.52911980243,-40.5212531695,0.0,28.880,-111.099,-312.214,5.11176365879,-6.72058316725,45.36,-1802.33340415,-5.889,1539.051,72.0,-32.392,453,-48.345,556.668,-2558.6896844,283.124,60.812,0,4.77692379742,-61.735
50_sugar_small_moves_818.pdb,75.0,1.8276173735,0.298,0.239,-48.330,-44.2586021633,-0.962730102752,-13,-65.053,-200.091,-480.03,681.701,-2744.067,656.859612966,11.2722049516,7.58700150086,-40.2492283066,0.0,26.515,-111.099,-310.695,8.14169818692,-5.9353769856,42.27,-1859.54236488,-5.889,1541.185,68.0,-32.392,449,-48.386,557.224,-2629.5254235,279.730,60.812,0,8.67177785671,-61.735
50_sugar_small_moves_475.pdb,62.5,0.33713219557,0.296,0.239,-48.330,-114.203711378,14.5023864283,-13,-65.093,-200.091,-464.57,684.307,-2743.739,697.045283759,11.4307140583,8.06157305936,-41.7397134846,0.0,26.092,-111.099,-312.409,10.6707586222,-5.77686787895,37.11,-1819.35669409,-5.889,1536.442,50.0,-32.392,449,-48.235,563.239,-2699.47053271,293.017,60.812,0,10.5051456519,-61.735
50_sugar_small_moves_823.pdb,100.0,2.24327168028,0.298,0.239,-48.330,-66.0472615172,19.3288225314,-12,-65.273,-200.091,-459.74,682.571,-2744.082,589.921318202,14.297385299,5.1140588305,-39.8335739998,0.0,31.697,-111.099,-312.496,9.92304027073,-2.91019663825,48.45,-1926.48065964,-5.889,1543.877,80.0,-32.392,450,-48.231,556.005,-2651.31408285,294.378,60.812,0,9.56037028808,-61.735
50_sugar_small_moves_312.pdb,87.5,2.73118371888,0.298,0.239,-48.330,-71.5888137615,9.51290306494,-10,-66.303,-200.091,-469.56,682.307,-2741.290,657.916343894,11.5401371665,6.16882955848,-39.3456619612,0.0,27.113,-111.099,-311.420,7.78637643226,-5.66744477069,43.3,-1858.48563395,-5.889,1536.505,66.0,-32.392,452,-48.619,560.411,-2656.8556351,289.927,60.812,0,7.78709998682,-61.735
