filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_633.pdb,100.0,0.343023423138,0.298,0.331,-48.330,47.6020402058,-22.0541656199,0,-68.451,-200.997,-501.13,681.877,-2765.620,60.703637367,2.00287444343,-41.733822257,0.0,25.640,-111.099,-312.729,0.341466158421,-15.2047074938,100.0,-2455.69834048,-5.889,1558.953,36.0,-32.392,462,-52.613,550.286,-2537.66478113,280.533,60.812,2,0.642687471789,-61.735
50_sugar_small_moves_724.pdb,100.0,0.37847645192,0.298,0.331,-48.330,-33.3240290724,-21.9966245448,0,-68.179,-200.858,-501.07,680.287,-2763.882,91.2362333759,2.14789909049,-41.6983692282,0.0,23.696,-111.099,-313.320,0.341764411745,-15.0596828467,98.97,-2425.16574447,-5.889,1558.523,36.0,-32.392,462,-52.125,550.018,-2618.59085041,282.776,60.812,2,0.762368146395,-61.735
50_sugar_small_moves_342.pdb,100.0,0.19680400673,0.298,0.331,-48.330,-18.3048270264,-20.3687598416,-2,-67.932,-200.736,-499.44,681.147,-2761.606,11.6331391848,5.07452350113,-41.8800416734,0.0,23.875,-111.099,-313.163,0.341736187036,-12.1330584361,96.91,-2504.76883866,-5.889,1556.984,38.0,-32.392,460,-51.128,551.217,-2603.57164836,279.907,60.812,1,0.777306713796,-61.735
50_sugar_small_moves_515.pdb,100.0,0.697333749123,0.298,0.331,-48.330,-11.3246425432,-18.2394699373,-3,-67.512,-200.464,-497.31,681.563,-2762.042,-14.1474682622,7.59564555936,-41.379511931,0.0,22.861,-111.099,-311.724,0.341438976335,-9.61193637788,97.94,-2530.54944611,-5.889,1556.443,32.0,-32.392,459,-51.271,551.415,-2596.59146388,281.424,60.812,2,0.737314058105,-61.735
50_sugar_small_moves_917.pdb,100.0,0.354650304513,0.298,0.331,-48.330,28.0949295493,-19.6134123614,-3,-68.445,-200.091,-498.68,679.868,-2760.242,16.7347986445,4.24546766344,-41.7221953756,0.0,24.914,-111.099,-313.059,0.341453508975,-12.9621142738,93.81,-2499.6671792,-5.889,1554.344,38.0,-32.392,459,-50.954,550.765,-2557.17189179,282.219,60.812,1,0.58162861141,-61.735
50_sugar_small_moves_436.pdb,87.5,0.454435379943,0.298,0.331,-48.330,12.7168335099,-21.9484126449,-5,-68.312,-200.091,-501.02,681.708,-2755.780,107.090455235,5.14760689308,-41.6224103002,0.0,22.157,-111.099,-311.838,0.34174634504,-12.0599750442,92.78,-2409.31152261,-5.889,1550.781,40.0,-32.392,457,-49.795,550.292,-2572.54998783,277.862,60.812,0,0.975664362611,-61.735
50_sugar_small_moves_409.pdb,100.0,0.927513833614,0.298,0.331,-48.330,-32.6670638709,-17.7986946136,-7,-66.927,-200.091,-496.87,681.407,-2750.342,80.8050442693,8.2216353349,-41.1493318465,0.0,23.515,-111.099,-311.697,0.355107471499,-8.98594660233,85.57,-2435.59693358,-5.889,1545.027,38.0,-32.392,455,-49.562,550.926,-2617.93388521,278.879,60.812,0,0.865750867416,-61.735
50_sugar_small_moves_397.pdb,87.5,0.264462880208,0.298,0.331,-48.330,39.6994298203,-22.052053109,-4,-67.612,-200.802,-501.12,681.101,-2761.854,122.955567949,4.26663117119,-41.8123827999,0.0,23.038,-111.099,-312.253,0.341754108977,-12.940950766,96.91,-2393.4464099,-5.889,1555.579,48.0,-32.392,458,-51.731,550.712,-2545.56739152,280.704,60.812,1,0.958929366041,-61.735
50_sugar_small_moves_509.pdb,87.5,-0.0672506298406,0.298,0.331,-48.330,29.6126678668,-24.113868351,-1,-68.507,-201.724,-503.19,679.589,-2764.234,42.4566932155,1.52308799001,-42.14409631,0.0,24.686,-111.099,-313.891,0.341453508975,-15.6844939472,98.97,-2473.94528463,-5.889,1559.959,30.0,-32.392,461,-51.086,549.609,-2555.65415347,280.417,60.812,2,0.969371189088,-61.735
50_sugar_small_moves_358.pdb,100.0,1.32277257821,0.298,0.331,-48.330,13.800915686,-17.7572725112,-4,-67.968,-200.803,-496.83,681.118,-2759.670,57.4684873085,6.78205853406,-40.7540731019,0.0,24.001,-111.099,-312.218,0.355097428476,-10.4255234032,95.88,-2458.93349054,-5.889,1553.651,32.0,-32.392,458,-50.481,550.974,-2571.46590565,282.572,60.812,1,0.824399573073,-61.735
50_sugar_small_moves_422.pdb,87.5,0.795820798097,0.298,0.484,-48.330,25.7823527763,-20.5693187207,-4,-68.289,-200.091,-499.64,681.736,-2755.625,179.296836299,5.14889168658,-41.281024882,0.0,21.730,-111.099,-312.381,0.355118557518,-12.0586902507,87.63,-2337.10514155,-5.889,1551.470,42.0,-32.392,458,-51.306,550.423,-2559.48446856,280.543,60.812,1,1.48549748849,-61.735
50_sugar_small_moves_869.pdb,100.0,2.36773553248,0.298,0.331,-48.330,0.553230587826,-19.8849467127,-1,-68.194,-200.091,-498.96,680.896,-2767.586,35.9854855273,4.25628282065,-39.7091101477,0.0,23.096,-111.099,-314.850,0.355053671993,-12.9512991166,94.85,-2480.41649232,-5.889,1561.138,26.0,-32.392,461,-52.409,551.642,-2584.71359075,285.406,60.812,2,0.597092052117,-61.735
50_sugar_small_moves_428.pdb,100.0,0.365132690145,0.298,0.331,-48.330,-17.5491692735,-16.2239672045,1,-68.617,-200.726,-495.3,683.408,-2776.430,-18.565299964,2.15511887902,-41.71171299,0.0,24.863,-111.099,-314.014,0.354893991151,-15.0524630582,97.94,-2534.96727781,-5.889,1570.616,40.0,-32.392,463,-52.969,551.668,-2602.81599061,284.911,60.812,2,0.933920954876,-61.735
50_sugar_small_moves_232.pdb,100.0,0.629328251081,0.298,0.331,-48.330,31.2532153075,-22.7740267942,-2,-68.658,-200.815,-501.85,680.663,-2759.352,80.5749012756,2.62856086305,-41.447517429,0.0,23.591,-111.099,-312.342,0.341445906765,-14.5790210742,96.91,-2435.82707657,-5.889,1553.660,34.0,-32.392,460,-51.278,550.824,-2554.01360603,279.867,60.812,2,0.601611036779,-61.735
50_sugar_small_moves_859.pdb,100.0,0.397553047148,0.298,0.331,-48.330,8.52598769516,-22.7086999891,1,-68.757,-201.319,-501.78,680.558,-2766.422,96.7759627209,1.27979315503,-41.679292633,0.0,24.318,-111.099,-314.068,0.34159779256,-15.9277887822,98.97,-2419.62601512,-5.889,1561.128,34.0,-32.392,463,-52.669,550.295,-2576.74083364,283.162,60.812,2,0.642155067387,-61.735
50_sugar_small_moves_54.pdb,100.0,0.38252854527,0.298,0.331,-48.330,3.41991449168,-20.5833126853,0,-68.608,-200.421,-499.65,679.999,-2763.119,27.7239733915,3.36782126974,-41.6943171349,0.0,23.878,-111.099,-313.545,0.34174634504,-13.8397606675,94.85,-2488.67800445,-5.889,1558.331,40.0,-32.392,462,-52.264,550.416,-2581.84690684,283.681,60.812,2,0.663119517553,-61.735
50_sugar_small_moves_360.pdb,100.0,0.722149511093,0.298,0.331,-48.330,-31.1051183027,-21.4311933886,-1,-68.296,-201.037,-500.5,680.839,-2765.662,11.1538407441,3.13770394364,-41.354696169,0.0,24.450,-111.099,-312.964,0.341466158421,-14.0698779936,97.94,-2505.2481371,-5.889,1558.869,34.0,-32.392,461,-52.357,550.856,-2616.37193964,282.803,60.812,2,0.634617565945,-61.735
50_sugar_small_moves_89.pdb,100.0,0.429084636534,0.298,0.331,-48.330,9.34886001685,-18.8322420657,-3,-68.313,-200.842,-497.9,680.218,-2765.904,-8.92418650323,2.36646530655,-41.6477610436,0.0,27.227,-111.099,-313.777,0.341595549734,-14.8411166307,98.97,-2525.32616435,-5.889,1559.543,34.0,-32.392,459,-52.012,550.400,-2575.91796132,283.560,60.812,2,0.725357378346,-61.735
50_sugar_small_moves_568.pdb,100.0,1.01353701813,0.298,0.331,-48.330,30.9529023209,-21.8187955216,-1,-68.730,-200.623,-500.89,681.567,-2761.409,18.6691121479,3.95231545894,-41.063308662,0.0,23.980,-111.099,-313.035,0.341754108977,-13.2552664783,96.91,-2497.7328657,-5.889,1556.926,40.0,-32.392,461,-52.107,550.579,-2554.31391902,279.967,60.812,2,0.767422855407,-61.735
50_sugar_small_moves_597.pdb,100.0,0.891094510722,0.298,0.331,-48.330,-27.1609456888,-20.7320588429,-2,-68.925,-200.676,-499.8,680.969,-2762.488,8.29115946202,3.58861677766,-41.1857511694,0.0,23.043,-111.099,-313.015,0.355094594426,-13.6189651596,98.97,-2508.11081838,-5.889,1557.904,34.0,-32.392,460,-51.296,551.017,-2612.42776703,281.668,60.812,2,0.63855798085,-61.735
50_sugar_small_moves_216.pdb,87.5,0.138290947484,0.298,0.331,-48.330,32.8716785155,-20.1124157266,-1,-68.162,-200.727,-499.18,681.333,-2764.108,39.9675201504,3.69510432111,-41.9385547326,0.0,22.801,-111.099,-313.378,0.355130958363,-13.5124776161,97.94,-2476.43445769,-5.889,1559.284,42.0,-32.392,461,-51.840,550.120,-2552.39514282,283.498,60.812,1,1.04481028457,-61.735
50_sugar_small_moves_22.pdb,100.0,0.542747424209,0.298,0.331,-48.330,-1.18335650387,-20.2451656163,-5,-67.393,-200.756,-499.32,681.744,-2756.891,112.354407044,6.12131701094,-41.5340982559,0.0,22.632,-111.099,-311.762,0.355107471499,-11.0862649263,94.85,-2404.0475708,-5.889,1551.415,34.0,-32.392,457,-50.347,550.899,-2586.45017784,279.147,60.812,1,1.01623624245,-61.735
50_sugar_small_moves_473.pdb,100.0,0.482709201343,0.298,0.331,-48.330,14.3850579941,-15.8062666659,-9,-67.342,-200.091,-494.88,680.608,-2748.219,266.331495903,7.56746040181,-41.5941364788,0.0,24.918,-111.099,-310.785,0.341753442634,-9.64012153543,78.35,-2250.07048194,-5.889,1542.697,46.0,-32.392,453,-49.088,550.922,-2570.88176334,279.508,60.812,0,1.44698569257,-61.735
50_sugar_small_moves_377.pdb,87.5,0.546008066986,0.298,0.331,-48.330,0.0526701583512,-20.0647262839,-4,-67.650,-200.747,-499.14,681.121,-2754.877,165.475667037,4.91250555388,-41.5308376131,0.0,23.332,-111.099,-312.346,0.341453508975,-12.2950763834,89.69,-2350.92631081,-5.889,1549.312,40.0,-32.392,458,-51.124,551.051,-2585.21415118,280.796,60.812,1,1.0504100978,-61.735
50_sugar_small_moves_527.pdb,100.0,0.564362053226,0.298,0.331,-48.330,-42.0724182563,-22.1488725993,-1,-67.921,-200.976,-501.22,680.831,-2764.456,15.7809335447,3.19937631792,-41.5124836269,0.0,22.942,-111.099,-313.557,0.354906233759,-14.0082056193,95.88,-2500.6210443,-5.889,1559.809,28.0,-32.392,461,-52.389,550.276,-2627.33923959,282.226,60.812,2,0.67735264241,-61.735
50_sugar_small_moves_644.pdb,100.0,0.327033623794,0.298,0.331,-48.330,21.0919006454,-22.5408609686,-4,-67.233,-200.938,-501.61,680.821,-2755.318,172.548896962,4.1329273248,-41.7498120563,0.0,22.438,-111.099,-312.125,0.341753577534,-13.0746546124,88.66,-2343.85308088,-5.889,1549.241,34.0,-32.392,458,-50.988,550.722,-2564.17492069,279.774,60.812,1,1.01228198887,-61.735
50_sugar_small_moves_623.pdb,87.5,0.370979114672,0.298,0.331,-48.330,42.9427712908,-20.5143972466,-5,-67.621,-200.484,-499.59,680.999,-2757.384,135.217653983,5.2248494076,-41.7058665655,0.0,23.615,-111.099,-311.840,0.341453508975,-11.9827325296,92.78,-2381.18432386,-5.889,1550.860,30.0,-32.392,457,-50.834,550.683,-2542.32405005,280.424,60.812,1,0.929614193256,-61.735
50_sugar_small_moves_180.pdb,87.5,0.645002556008,0.298,0.484,-48.330,21.8265136061,-18.806139762,-6,-67.965,-200.091,-497.88,680.982,-2752.392,278.102337688,6.49902718361,-41.4318431241,0.0,22.114,-111.099,-311.448,0.341453508975,-10.7085547536,84.54,-2238.29964016,-5.889,1546.242,40.0,-32.392,456,-49.543,551.243,-2563.44030773,280.831,60.812,0,1.32933537308,-61.735
50_sugar_small_moves_227.pdb,100.0,0.396991547585,0.298,0.331,-48.330,-3.2065499298,-23.1501078361,-1,-68.894,-200.478,-502.22,679.812,-2764.332,-12.0363800552,3.3095265105,-41.6798541325,0.0,23.630,-111.099,-313.524,0.355107471499,-13.8980554267,97.94,-2528.4383579,-5.889,1559.495,24.0,-32.392,461,-52.936,550.382,-2588.47337127,282.627,60.812,2,0.721626514736,-61.735
50_sugar_small_moves_792.pdb,100.0,0.115928132,0.298,0.331,-48.330,29.2145621429,-19.5937965114,-8,-67.690,-200.091,-498.67,681.655,-2754.694,77.4758868988,6.51627997351,-41.9609175481,0.0,22.626,-111.099,-311.672,0.355130958363,-10.6913019637,88.66,-2438.92609095,-5.889,1548.273,52.0,-32.392,454,-48.922,550.763,-2556.05225919,279.092,60.812,0,1.03825287264,-61.735
50_sugar_small_moves_399.pdb,100.0,0.858183969459,0.298,0.331,-48.330,-15.0367329086,-20.0176313442,-3,-68.655,-201.139,-499.09,681.517,-2763.774,6.38328963606,4.17936951354,-41.2186617107,0.0,23.557,-111.099,-312.660,0.355087047651,-13.0282124237,95.88,-2510.01868821,-5.889,1558.281,36.0,-32.392,459,-49.833,551.219,-2600.30355425,280.402,60.812,2,0.668614018601,-61.735
50_sugar_small_moves_214.pdb,100.0,2.36966162308,0.298,0.331,-48.330,24.6628830801,-17.5713283503,-2,-67.926,-200.571,-496.64,681.793,-2758.423,119.177597222,6.75136235491,-39.707184057,0.0,23.191,-111.099,-313.008,0.341476164487,-10.4562195823,95.88,-2397.22438062,-5.889,1553.826,32.0,-32.392,460,-50.424,551.227,-2560.60393826,281.676,60.812,1,0.974882578291,-61.735
50_sugar_small_moves_434.pdb,100.0,0.103937842517,0.298,0.331,-48.330,30.342967925,-20.1488585183,-3,-68.463,-200.976,-499.22,680.792,-2764.811,44.8513314914,3.70075273877,-41.9729078376,0.0,25.852,-111.099,-313.053,0.341466158421,-13.5068291985,98.97,-2471.55064635,-5.889,1557.640,44.0,-32.392,459,-51.411,550.287,-2554.92385341,282.927,60.812,1,0.563145592771,-61.735
50_sugar_small_moves_806.pdb,100.0,0.306979447055,0.298,0.331,-48.330,21.5178928522,-21.3562018063,0,-68.909,-201.014,-500.43,680.666,-2766.434,24.8530153702,2.06836246318,-41.7698662331,0.0,25.260,-111.099,-313.773,0.355130958363,-15.1392194741,98.97,-2491.54896247,-5.889,1559.772,40.0,-32.392,462,-52.684,550.262,-2563.74892848,284.432,60.812,2,0.697904862324,-61.735
50_sugar_small_moves_958.pdb,100.0,0.33742715426,0.298,0.331,-48.330,7.94987390163,-20.0115422548,-6,-66.799,-200.091,-499.08,680.728,-2758.527,80.0502630595,5.99965824032,-41.7394185259,0.0,21.933,-111.099,-312.118,0.355094594426,-11.2079236969,93.81,-2436.35171479,-5.889,1554.595,40.0,-32.392,456,-50.854,550.362,-2577.31694743,279.694,60.812,1,0.733584483731,-61.735
50_sugar_small_moves_259.pdb,100.0,0.590776901028,0.298,0.331,-48.330,29.9171153445,-20.5852925635,-4,-67.575,-200.659,-499.66,680.834,-2756.064,123.783652987,4.94441874402,-41.4860687791,0.0,23.812,-111.099,-312.595,0.341764411745,-12.2631631932,84.54,-2392.61832486,-5.889,1550.044,34.0,-32.392,458,-50.558,551.674,-2555.34970599,279.434,60.812,1,1.27782981587,-61.735
50_sugar_small_moves_345.pdb,100.0,0.169256929303,0.298,0.484,-48.330,-19.3393030666,-23.431490192,-2,-68.251,-200.767,-502.5,680.875,-2755.452,169.028591132,3.08467811834,-41.9075887508,0.0,22.544,-111.099,-312.547,0.354899796644,-14.1229038189,86.6,-2347.37338671,-5.889,1549.765,38.0,-32.392,460,-51.060,551.105,-2604.6061244,279.135,60.812,1,1.11594766405,-61.735
50_sugar_small_moves_563.pdb,100.0,0.677270192618,0.298,0.331,-48.330,-33.3315223527,-20.974305977,1,-68.457,-200.694,-500.05,680.435,-2763.258,4.28835154231,3.83267926204,-41.3995754875,0.0,23.029,-111.099,-313.289,0.341445906765,-13.3749026752,98.97,-2512.1136263,-5.889,1558.460,28.0,-32.392,463,-52.404,551.241,-2618.59834369,282.895,60.812,2,0.610653133332,-61.735
50_sugar_small_moves_867.pdb,100.0,0.584069803981,0.298,0.331,-48.330,-41.7581271217,-25.275981718,-1,-68.122,-201.167,-504.35,680.893,-2761.625,3.23327285995,2.22043900995,-41.4927758761,0.0,22.488,-111.099,-313.071,0.355097428476,-14.9871429273,98.97,-2513.16870498,-5.889,1557.160,34.0,-32.392,461,-51.099,550.252,-2627.02494846,277.948,60.812,2,0.658685099818,-61.735
50_sugar_small_moves_899.pdb,87.5,0.298953749604,0.298,0.331,-48.330,28.2299327062,-21.3181292237,-4,-68.477,-200.862,-500.39,680.740,-2762.460,76.1899981191,4.75399249119,-41.7778919305,0.0,22.818,-111.099,-312.359,0.341736187036,-12.453589446,97.94,-2440.21197973,-5.889,1556.953,30.0,-32.392,458,-49.824,550.643,-2557.03688863,280.442,60.812,1,1.01040154264,-61.735
50_sugar_small_moves_435.pdb,100.0,0.82199969158,0.298,0.331,-48.330,-49.8045759085,-21.1004497562,-3,-67.670,-200.096,-500.17,680.894,-2760.438,58.7148540769,5.66229982975,-41.2548459885,0.0,22.163,-111.099,-312.729,0.355130958363,-11.5452821075,93.81,-2457.68712377,-5.889,1555.341,26.0,-32.392,459,-51.930,550.637,-2635.07139724,281.660,60.812,1,0.77949537674,-61.735
50_sugar_small_moves_225.pdb,100.0,0.98095938282,0.298,0.331,-48.330,4.00964185339,-21.6686066111,-5,-67.610,-200.636,-500.74,680.819,-2755.972,152.807726017,5.51134402724,-41.0958862973,0.0,22.331,-111.099,-311.885,0.355130958363,-11.69623791,92.78,-2363.59425183,-5.889,1550.876,26.0,-32.392,457,-50.499,550.196,-2581.25717948,279.645,60.812,1,0.807019665261,-61.735
50_sugar_small_moves_348.pdb,75.0,0.227825531646,0.298,0.331,-48.330,36.0399940992,-20.7766427768,-3,-68.165,-200.364,-499.85,680.971,-2755.355,219.706948677,5.32545136513,-41.8490201485,0.0,23.018,-111.099,-311.783,0.341438976335,-11.8821305721,87.63,-2296.69502917,-5.889,1549.042,48.0,-32.392,459,-50.741,550.401,-2549.22682724,281.132,60.812,1,1.31384147394,-61.735
50_sugar_small_moves_841.pdb,100.0,0.529455054103,0.298,0.331,-48.330,-29.3410093079,-22.2362027105,-3,-68.494,-200.820,-501.31,680.379,-2758.801,64.171319581,3.6812124889,-41.547390626,0.0,23.031,-111.099,-312.663,0.355053671993,-13.5263694483,94.85,-2452.23065826,-5.889,1552.810,34.0,-32.392,459,-50.706,550.926,-2614.60783064,281.035,60.812,1,0.653130600752,-61.735
50_sugar_small_moves_70.pdb,100.0,0.887661570401,0.298,0.331,-48.330,-49.771523251,-17.0434163363,-5,-67.523,-200.091,-496.11,680.559,-2754.349,128.189950002,8.00508842036,-41.1891841097,0.0,22.586,-111.099,-311.325,0.341764411745,-9.20249351688,84.54,-2388.21202784,-5.889,1549.389,48.0,-32.392,457,-49.484,550.442,-2635.03834459,281.684,60.812,0,1.05590524477,-61.735
50_sugar_small_moves_238.pdb,100.0,0.525202599561,0.298,0.331,-48.330,-24.6761553393,-18.4099846627,-4,-67.429,-200.900,-497.48,681.035,-2764.106,36.6286277211,5.67289513274,-41.5516430806,0.0,23.314,-111.099,-312.605,0.341648465432,-11.5346868045,89.69,-2479.77335012,-5.889,1556.174,26.0,-32.392,458,-51.078,551.405,-2609.94297668,284.715,60.812,1,0.906049968242,-61.735
50_sugar_small_moves_205.pdb,87.5,0.151287819985,0.298,0.331,-48.330,34.6666371743,-18.3903260848,-5,-67.527,-200.809,-497.46,681.857,-2759.246,95.6265276606,5.0389958434,-41.9255578601,0.0,25.583,-111.099,-311.509,0.341754108977,-12.1685860938,96.91,-2420.77545018,-5.889,1553.453,42.0,-32.392,457,-50.522,549.874,-2550.60018416,279.389,60.812,1,0.737456012872,-61.735
50_sugar_small_moves_365.pdb,100.0,0.913255189103,0.298,0.331,-48.330,-36.335109883,-20.7159137447,1,-68.934,-200.903,-499.79,679.974,-2763.902,0.10454134367,3.91307978503,-41.163590491,0.0,23.330,-111.099,-313.364,0.341445906765,-13.2945021522,98.97,-2516.2974365,-5.889,1559.323,36.0,-32.392,463,-52.048,551.340,-2621.60193122,283.402,60.812,2,0.661904507015,-61.735
50_sugar_small_moves_126.pdb,100.0,0.60271139228,0.298,0.331,-48.330,33.0247787974,-23.5848359616,-2,-68.817,-200.804,-502.66,679.711,-2763.773,11.847488888,1.34604139648,-41.4741342878,0.0,24.589,-111.099,-314.012,0.341478251019,-15.8615405408,97.94,-2504.55448896,-5.889,1558.655,28.0,-32.392,460,-52.735,550.360,-2552.24204254,282.175,60.812,2,0.627342712589,-61.735
50_sugar_small_moves_554.pdb,100.0,0.431367823311,0.298,0.331,-48.330,33.290580807,-20.2737569694,-4,-68.728,-200.765,-499.34,680.972,-2762.272,62.206808003,2.4207803693,-41.6454778568,0.0,25.896,-111.099,-312.305,0.341764411745,-14.7868015679,97.94,-2454.19516984,-5.889,1554.433,44.0,-32.392,458,-50.963,551.132,-2551.97624053,281.260,60.812,1,0.674387656563,-61.735
50_sugar_small_moves_111.pdb,100.0,0.453341821995,0.298,0.331,-48.330,27.7140521644,-22.7410041353,-4,-67.502,-200.756,-501.81,680.857,-2755.097,170.688065698,4.58062374002,-41.6235038581,0.0,21.734,-111.099,-312.481,0.355053671993,-12.6269581972,87.63,-2345.71391215,-5.889,1549.770,38.0,-32.392,458,-50.712,551.256,-2557.55276917,279.122,60.812,1,1.0126724302,-61.735
50_sugar_small_moves_497.pdb,100.0,0.383671244237,0.298,0.331,-48.330,18.4098880905,-24.3541015104,-1,-68.745,-200.794,-503.43,681.162,-2760.462,5.3048312987,0.479572200855,-41.6931744359,0.0,25.696,-111.099,-313.170,0.341754108977,-16.7280097364,98.97,-2511.09714655,-5.889,1555.038,42.0,-32.392,461,-52.486,550.723,-2566.85693325,277.618,60.812,2,0.697956887102,-61.735
50_sugar_small_moves_208.pdb,100.0,0.431024786497,0.298,0.331,-48.330,6.881980624,-19.5535769276,-4,-67.387,-200.856,-498.62,681.410,-2757.578,21.2529751428,4.40803848984,-41.6458208936,0.0,25.387,-111.099,-312.570,0.341753442634,-12.7995434474,94.85,-2495.1490027,-5.889,1551.531,40.0,-32.392,458,-50.292,550.638,-2578.38484071,279.096,60.812,1,0.955432085595,-61.735
50_sugar_small_moves_788.pdb,100.0,0.433497235248,0.298,0.331,-48.330,-17.2736709903,-22.7353973515,1,-68.207,-200.776,-501.81,680.501,-2761.717,31.7408060014,4.26325930139,-41.6433484449,0.0,22.034,-111.099,-313.657,0.35512340609,-12.9443226359,97.94,-2484.66117184,-5.889,1558.268,42.0,-32.392,463,-52.279,550.592,-2602.54049233,281.439,60.812,2,0.765604861185,-61.735
50_sugar_small_moves_87.pdb,87.5,1.00758849507,0.298,0.331,-48.330,57.1164117348,-20.1566370036,-5,-67.460,-200.970,-499.23,680.692,-2756.490,259.072958554,5.01636742386,-41.0692571851,0.0,23.381,-111.099,-312.422,0.355166838308,-12.1912145134,83.51,-2257.32901929,-5.889,1550.923,38.0,-32.392,457,-50.716,550.679,-2528.1504096,281.159,60.812,1,1.87995180743,-61.735
50_sugar_small_moves_115.pdb,100.0,3.32745752552,0.298,0.331,-48.330,-8.45620555307,-20.9477926375,-2,-68.784,-200.091,-500.02,680.647,-2761.465,76.0557861781,6.84109718168,-38.7493881546,0.0,22.183,-111.099,-314.164,0.341735137227,-10.3664847556,93.81,-2440.34619167,-5.889,1557.243,34.0,-32.392,460,-51.786,550.284,-2593.72302689,283.918,60.812,2,0.756877383767,-61.735
50_sugar_small_moves_631.pdb,100.0,0.275687015643,0.298,0.331,-48.330,28.8555828224,-22.3719274427,-1,-68.317,-200.868,-501.44,679.878,-2764.842,78.5445326072,2.38715868226,-41.8011586645,0.0,24.162,-111.099,-313.521,0.341453788126,-14.820423255,97.94,-2437.85744524,-5.889,1559.158,38.0,-32.392,461,-51.656,550.452,-2556.41123851,282.115,60.812,2,0.731130947714,-61.735
50_sugar_small_moves_616.pdb,87.5,0.522819661478,0.298,0.331,-48.330,41.7352051309,-21.1676637556,-3,-68.018,-200.876,-500.24,681.042,-2761.298,31.4740110934,3.84381902722,-41.5540260187,0.0,23.195,-111.099,-312.975,0.355157234542,-13.36376291,97.94,-2484.92796675,-5.889,1556.021,34.0,-32.392,459,-51.736,551.088,-2543.53161621,281.323,60.812,1,0.929451893752,-61.735
